"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9025,0,0.0014791841,4.6187e-06,0.947,0,0.0017656902,5.3635e-06,172.88
"deconvolveR",0.897,0,0.0014712717,4.4776e-06,0.95,0,0.0017835441,5.5768e-06,176.14
