"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9035,0,0.0080053707,7.14984e-05,0.934,0,0.0098222126,8.02018e-05,4.04
"deconvolveR",0.978,0,0.0100326916,7.09565e-05,0.996,5e-04,0.0129831712,9.80969e-05,7.63
