"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9275,0,0.0160492072,2.93764e-05,0.9685,0,0.0192604567,3.00811e-05,2220.69
"deconvolveR",0.9285,0,0.0161301028,3.18216e-05,0.974,0,0.019794088,3.63412e-05,2223.81
