"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9005,0,0.024040743,0.0001730379,0.9005,0,0.0273122301,0.0001615802,4.74
"deconvolveR",0.9305,0,0.0316678478,0.000263172,0.962,0,0.0431131817,0.0003584652,8.68
