"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.923,0,0.0013713183,2.03212e-05,0.956,0,0.0016924162,2.42917e-05,134.3
"deconvolveR",0.948,0,0.0015666067,2.43788e-05,0.9855,0,0.0019651409,2.8041e-05,142.87
