"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.89,0,0.0152533212,5.34686e-05,0.926,0,0.0176312265,6.18307e-05,146.92
"deconvolveR",0.908,0,0.0166408264,5.79287e-05,0.9695,0,0.0218246771,7.6384e-05,150.68
