"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.914,0,0.0908292348,0.0002385587,0.9535,0,0.1067230696,0.0002746781,6.01
"deconvolveR",0.917,5e-04,0.0947445701,0.0002869875,0.9645,0.0025,0.1177047996,0.000374078,9.82
