"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.89,0,0.0152533212,5.34686e-05,0.926,0,0.0176312265,6.18307e-05,147.62
"deconvolveR",0.9015,0,0.016478438,6.05875e-05,0.9675,0,0.0215242015,8.08435e-05,151.39
