"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8985,0,0.0008619617,1.9691e-06,0.947,0,0.0010259866,2.2543e-06,497.58
"deconvolveR",0.908,0,0.0008998873,1.844e-06,0.954,0,0.0010800029,2.2711e-06,500.89
