"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9055,0,0.0156128953,4.68225e-05,0.9395,0,0.018373037,5.31058e-05,284.2
"deconvolveR",0.904,0,0.0163600658,4.68864e-05,0.9645,0,0.0206927394,5.79647e-05,287.88
