"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.908,0,0.0522565255,0.0001686115,0.949,0,0.0617762444,0.0001963412,37.6
"deconvolveR",0.9,0,0.053612975,0.0001836899,0.9595,0,0.0682364315,0.0002404406,41.17
