"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.907,0,0.0033733872,5.5324e-06,0.9475,0,0.0039910286,6.8281e-06,448.34
"deconvolveR",0.8945,0,0.0033682523,5.8869e-06,0.957,0,0.0041880953,7.4264e-06,451.7
