"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.917,0,0.0375711061,0.0001980615,0.917,0,0.0433683866,0.0002046291,4.92
"deconvolveR",0.972,0,0.0672641826,0.0003105153,0.997,0.011,0.0936457611,0.0004255235,8.76
