"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9055,0,0.0240467025,0.0001428246,0.9505,0,0.0291021592,0.0001559503,66.3
"deconvolveR",1,0,0.1192703628,0.0001396088,1,0.004,0.1422084735,0.0001670294,69.66
