"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.899,0,0.0063008848,1.29531e-05,0.948,0,0.0075087318,1.58904e-05,285.82
"deconvolveR",0.9885,0,0.0102845699,1.56442e-05,0.9975,0,0.0122991944,1.89334e-05,289.27
