"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.907,0,0.0033733872,5.5324e-06,0.9475,0,0.0039910286,6.8281e-06,452.13
"deconvolveR",0.9075,0,0.0034468015,4.9214e-06,0.964,0,0.0042723843,6.1173e-06,455.77
