"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.906,0,0.003403479,4.1579e-06,0.952,0,0.004041436,5.2581e-06,1107.57
"deconvolveR",0.9325,0,0.0037768553,6.3198e-06,0.9695,0,0.0045358009,7.7633e-06,1110.86
