"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8995,0,0.0030982853,2.12342e-05,0.946,0,0.0038253811,2.64584e-05,7.58
"deconvolveR",0.9615,0,0.0037699066,1.97983e-05,0.9865,0,0.0046842426,2.73029e-05,11.08
