"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.905,0,0.0031463124,2.08229e-05,0.947,0,0.0039087893,2.58921e-05,13.1
"deconvolveR",0.907,0,0.0032071344,2.26382e-05,0.967,0,0.0040545352,2.88243e-05,16.66
