"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.896,0,0.0008486078,2.2148e-06,0.9475,0,0.0010041314,2.61e-06,106.96
"deconvolveR",0.918,0,0.0009479667,2.3026e-06,0.9645,0,0.001149491,2.879e-06,110.53
