"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9005,0,0.024040743,0.0001730379,0.9005,0,0.0273122301,0.0001615802,4.66
"deconvolveR",0.952,0,0.0450451748,0.0002341032,0.983,0.0145,0.0628345567,0.0003209942,8.57
