"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9125,0,0.0083729032,6.72341e-05,0.9565,0,0.0106775835,7.26681e-05,17.75
"deconvolveR",0.943,0,0.0086154038,7.44875e-05,0.979,0,0.0108749401,8.79503e-05,21.98
