"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.906,0,0.016055152,3.7916e-05,0.9475,0,0.0190841199,4.21916e-05,2725.51
"deconvolveR",0.921,0,0.0170893389,3.39623e-05,0.9615,0,0.0204833588,4.16894e-05,2728.75
