"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9175,0,0.0072036175,7.30638e-05,0.9175,0,0.0088608958,8.04185e-05,4.51
"deconvolveR",0.9685,0,0.0089793296,9.62674e-05,0.9965,0.0015,0.0123937894,0.0001322773,10.13
