"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8865,0,0.0004603115,1.4059e-06,0.9185,0,0.0005345421,1.7174e-06,113.09
"deconvolveR",0.905,0,0.000501584,1.5126e-06,0.9635,0,0.0006596765,2.0558e-06,116.52
