"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.914,0,0.029279842,4.98155e-05,0.952,0,0.0349458941,6.02294e-05,530.36
"deconvolveR",0.9075,0,0.0289549862,5.46077e-05,0.9575,0,0.0355336246,6.74104e-05,533.6
