"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9075,0,0.0004761642,9.846e-07,0.9515,0,0.0005645154,1.1982e-06,426.73
"deconvolveR",0.9105,0,0.0005001153,2.1727e-06,0.962,0,0.0006156577,2.1376e-06,432.16
