"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9175,0,0.0072036175,7.30638e-05,0.9175,0,0.0088608958,8.04185e-05,4.52
"deconvolveR",0.9915,0,0.0136780707,8.29122e-05,0.9975,0.001,0.0191772704,0.0001174422,8.44
