"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9065,0,0.015863154,4.17164e-05,0.947,0,0.0187636382,4.87046e-05,558.43
"deconvolveR",0.9095,0,0.0161963984,4.15063e-05,0.9605,0,0.0200262969,5.01791e-05,561.71
