"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9025,0.002,0.1905340616,0.0005121038,0.9545,0.0095,0.2278278407,0.000575508,49.83
"deconvolveR",1,0.9735,0.7201130062,0.0008503839,1,0.9985,0.8587407045,0.0010172388,53.46
