"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8755,0,0.0173020157,0.0001557978,0.9365,0,0.0205282652,0.0001515642,53.39
"deconvolveR",0.9945,0,0.0414922733,5.98745e-05,0.9985,0,0.0494822209,7.18064e-05,56.7
