"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8755,0,0.0170617625,0.0001570544,0.935,0,0.0201136908,0.0001548139,12.22
"deconvolveR",0.937,0,0.0196432075,0.0001340895,0.976,0,0.0242045434,0.0001694488,15.61
