"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8815,0,0.0030403345,2.2327e-05,0.923,0,0.0036848276,2.77342e-05,4.96
"deconvolveR",0.9865,0,0.0051062723,2.18941e-05,0.9975,0,0.0064167984,2.94268e-05,8.58
