"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8885,0,0.1000231487,0.0003872069,0.9265,0,0.1167339119,0.0004547684,7.51
"deconvolveR",0.902,0,0.1082481415,0.000468616,0.9595,0,0.1414110049,0.0006441679,11.03
