"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.898,0,0.0029949869,1.26099e-05,0.898,0,0.0034376223,1.38798e-05,51.16
"deconvolveR",0.9065,0,0.0038918129,1.831e-05,0.977,0,0.0054726299,2.60982e-05,55.04
