"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9055,0.002,0.1903080417,0.0005245341,0.955,0.0085,0.2272247051,0.0005899756,26.69
"deconvolveR",1,1,2.8092845034,0.0038779984,1,1,3.3558304075,0.0046663201,30.57
