"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.913,0,0.0422625827,0.0001264593,0.9445,0,0.0501750285,0.0001332262,7.81
"deconvolveR",0.949,0,0.0517967348,0.0001228763,0.9805,0,0.0626142324,0.0001521738,11.62
