"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.901,0,0.0237181574,0.0001452998,0.941,0,0.0284899833,0.0001593325,15.02
"deconvolveR",0.916,0,0.0247661051,0.0001370142,0.9665,0,0.0304322368,0.0001723467,18.52
