"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.91,0,0.0529680312,0.0001511512,0.957,0,0.0630012171,0.0001814133,72.39
"deconvolveR",0.998,0,0.1085187283,0.0002079616,0.9995,0,0.1305381739,0.0002526762,76.12
