"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9415,0,0.0014231165,2.01462e-05,0.974,0,0.0018135115,2.44696e-05,506.15
"deconvolveR",0.9435,0,0.0015110479,2.29221e-05,0.9835,0,0.0018580926,2.54284e-05,512.53
