"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9065,0,0.0012873706,7.0456e-06,0.9065,0,0.0014875938,7.6881e-06,5.79
"deconvolveR",0.936,0,0.0018228169,9.9947e-06,0.984,0,0.0025555032,1.41379e-05,9.24
