"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8815,0,0.0030403345,2.2327e-05,0.923,0,0.0036848276,2.77342e-05,5.82
"deconvolveR",0.925,0,0.0032690388,2.37967e-05,0.9745,0,0.0042913401,2.8852e-05,9.6
