"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9325,0,0.0159469808,3.41361e-05,0.9675,0,0.0189853574,3.84733e-05,902.17
"deconvolveR",0.9295,0,0.0162316771,3.51027e-05,0.9775,0,0.0202666612,4.17226e-05,905.54
