"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.904,0,0.0007537754,3.5288e-06,0.904,0,0.0008675854,3.8153e-06,13.86
"deconvolveR",0.9145,0,0.0009687424,4.7132e-06,0.976,0,0.0013669166,6.7254e-06,17.31
