"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.931,0,0.0012610609,2.02925e-05,0.931,0,0.0015491103,2.37205e-05,57.06
"deconvolveR",0.948,0,0.0016510438,2.67826e-05,0.993,0,0.0021396302,3.23526e-05,67.39
