"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8995,0,0.0272928316,0.0001393053,0.946,0,0.0317636303,0.0001128908,16.86
"deconvolveR",0.9815,0,0.0508125876,8.5372e-05,0.9955,0,0.0607662218,0.0001031798,20.44
