"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9115,0,0.0004814462,7.896e-07,0.952,0,0.0005743604,9.245e-07,2073.61
"deconvolveR",0.909,0,0.0004839836,8.633e-07,0.9595,0,0.0005864718,9.873e-07,2077.54
