"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9025,0,0.0014791841,4.6187e-06,0.947,0,0.0017656902,5.3635e-06,171.48
"deconvolveR",0.9995,0,0.0036792665,4.4386e-06,1,0,0.0043873991,5.3098e-06,174.87
