"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9125,0,0.0083729032,6.72341e-05,0.9565,0,0.0106775835,7.26681e-05,16.96
"deconvolveR",0.9705,0,0.0093108726,6.23609e-05,0.992,0,0.0113954056,7.98289e-05,20.77
