"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.903,0,0.0034130805,3.6934e-06,0.9525,0,0.0040625631,4.4711e-06,2189.64
"deconvolveR",0.901,0,0.0034109164,3.7398e-06,0.9555,0,0.0041401971,4.4631e-06,2192.82
