"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.905,0,0.0031463124,2.08229e-05,0.947,0,0.0039087893,2.58921e-05,13.12
"deconvolveR",0.999,0,0.0072162214,1.51334e-05,0.9995,0,0.0086804113,1.84557e-05,16.44
