"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9335,0,0.0014327019,2.01278e-05,0.974,0,0.0018390394,2.46394e-05,1251.02
"deconvolveR",0.9395,0,0.0014768127,2.25555e-05,0.9775,0,0.0018714508,2.63828e-05,1254.24
