"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9045,0.004,0.1851533153,0.0006156218,0.944,0.0105,0.2187806019,0.000689547,6.62
"deconvolveR",0.9975,0.129,0.3515156037,0.0008695788,0.999,0.2905,0.4275020081,0.0010655834,10.34
