"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9065,0,0.015863154,4.17164e-05,0.947,0,0.0187636382,4.87046e-05,555.77
"deconvolveR",0.907,0,0.0162442447,4.33148e-05,0.961,0,0.0200651319,5.14726e-05,560.71
