"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9335,0,0.0014327019,2.01278e-05,0.974,0,0.0018390394,2.46394e-05,1248.63
"deconvolveR",0.978,0,0.0016398684,2.08005e-05,0.995,0,0.002058505,2.65414e-05,1251.87
