"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9045,0,0.0014734941,4.6544e-06,0.951,0,0.0017583723,5.4258e-06,88.2
"deconvolveR",0.997,0,0.002975778,4.4231e-06,0.9995,0,0.0035571714,5.3328e-06,91.62
