"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.933,0,0.001439411,2.02088e-05,0.976,0,0.0018538853,2.47852e-05,2480.69
"deconvolveR",0.9915,0,0.0018059456,1.94349e-05,0.9985,0,0.0022127283,2.46121e-05,2484.01
