"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9175,0,0.0083881067,6.69591e-05,0.958,0,0.010723917,7.23255e-05,26.05
"deconvolveR",0.9535,0,0.008794603,7.10919e-05,0.983,0,0.0109040513,8.6039e-05,29.5
