"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9325,0,0.0159469808,3.41361e-05,0.9675,0,0.0189853574,3.84733e-05,909.67
"deconvolveR",0.985,0,0.0233743906,4.67482e-05,0.9965,0,0.0281646772,5.71866e-05,913.12
