"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9,0,0.0062303307,1.42996e-05,0.9425,0,0.0074166653,1.77902e-05,118.26
"deconvolveR",0.893,0,0.0063608193,1.40965e-05,0.957,0,0.0078953308,1.74862e-05,121.92
