"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.896,0,0.0008486078,2.2148e-06,0.9475,0,0.0010041314,2.61e-06,107.18
"deconvolveR",0.882,0,0.000845763,2.3858e-06,0.9475,0,0.0010456339,3.0059e-06,110.94
