"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9025,5e-04,0.0914817656,0.0004601559,0.9025,5e-04,0.1061717541,0.0005082509,4.78
"deconvolveR",0.9995,0.133,0.36982527,0.0015392466,1,0.614,0.5153701069,0.0019972632,8.39
