"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8905,0,0.0409061774,0.0001577069,0.9205,0,0.0475097606,0.0001737593,3.69
"deconvolveR",0.989,0,0.0735629877,0.0002395116,0.998,0.0015,0.0918529245,0.0003091648,7.34
