"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9065,0,0.015863154,4.17164e-05,0.947,0,0.0187636382,4.87046e-05,557.62
"deconvolveR",0.901,0,0.0160228557,4.29158e-05,0.958,0,0.0198591123,5.21048e-05,561.06
